/Users/MBThornton/Library/Caches/pypoetry/virtualenvs/nmdc-automation-VEpwcKpc-py3.9/lib/python3.9/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
INFO:root:Using NAPA config: ../../../configs/.local_napa_user_config.toml
INFO:root:Deleting old binning data from nmdc database at mongodb://michael.thornton-napa:barman-reconfirm-leggings-883@localhost:27777
INFO:pymongo.serverSelection:{"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "listDatabases", "topologyDescription": "<TopologyDescription id: 66465f9ef50b568cadd8b233, topology_type: Single, servers: [<ServerDescription ('localhost', 27777) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "66465f9ef50b568cadd8b233"}, "remainingTimeMS": 4}
INFO:root:Connected to MongoDB server at mongodb://michael.thornton-napa:barman-reconfirm-leggings-883@localhost:27777
INFO:root:Searching for old binning data records with a known data object type and non-comforming IDs
INFO:root:Deleting binning data record: nmdc:d163bba54459873cfcf8356d08213678 Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:eb2b0e1befe4bff865282cd84564014e Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:64cbf01e485461e92966948ae9db1ca3 Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:98e778be64b79a86ca0d1c5c850d4d2f Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:37a2994859734509b3b19b78f7dfa1cb Metagenome Bins metabat2 binned contig file for gold:Gp0321292
INFO:root:Deleting binning data record: nmdc:11b93894fdf123f09280ff77d586a6b5 Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:efea5184da5704ae2bd414eb966d9e8b Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:3a28aeb3f53f2b1e2c204314535319af Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:c5ba0f1c696912949a624010bdbca3be Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:11f98a0a1bd80a09424dbce48def659c Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:476bb92b4481096d5970f44a330c2cf7 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:b2309abb1b7a4e5f0f1dc656be11eebb Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:5141caa456a63c9322284b886b50bc6c Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:a593d21a08c975b7dc4686c06a097f81 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:8681ba689222a9c2ea229926c3736644 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:dc3aa1636f26caa5e4db244b3e009529 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:1ac1b829ab4ded8b15c306b11e5bbffe Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:73203a64d3416ecf971f4ec1d466f780 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:78c100300d79f766959a1a225035826a Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:39f445e2e5fc6f06899ebc96f0ad30b4 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:95b28e4a9fb75d4216d4e3f540b8d1ce Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:3e56ff7d61792359e387e003a49adcb7 Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:7d95dacbb08562dedaa3dab4c8fa6c56 Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:a0afcf33777654755d7b2045740dd0b7 Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:71acb338351f979ad1b20c10e3720b76 Metagenome Bins metabat2 binned contig file for gold:Gp0321293
INFO:root:Deleting binning data record: nmdc:85775a3a0deb57635675b265f85da757 Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:8ae52a1cc616ccfd6488941b0e82af47 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:3a009c0a9868ec310752aa227b2993d3 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:2a8782512b11e7e6d4aa694daed953cd Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:29336b88bc0777991b371e2b389f51ff Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:16343b42b1c426db7fb348cd10fd5f6f Metagenome Bins metabat2 binned contig file for gold:Gp0321292
INFO:root:Deleting binning data record: nmdc:97ad783aec5b65dc00af836493bd212b Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:b26bf95de678af8a63bfd99b6b4f8c0f Metagenome Bins metabat2 binned contig file for gold:Gp0321294
INFO:root:Deleting binning data record: nmdc:0e2b20afc9a766690941edb2cca17126 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:15ba694901b1273fa3ffa98c18ea0399 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:38bd8f29d8574984533428e102e3219f Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:561fbd24c3f5093303a90c6b23baff7e Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:ba60f3dac909f43de4f92a06a4118572 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:f9a45fcb98e4051e61ac2fd73010b107 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:71cf21a2dc6f7bdcab37b03071bab690 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:055a206e524d3a3ef21a82be01fa0b5b Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:24b39c3d1d56bc015765192fcf20416e Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:9218570a3eb97eac1126a9b461e59c2f Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:6223a2d6d4c5ea8821ceb4576ded325c Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:b054dbd65f539d77c4107372e517946a Metagenome Bins metabat2 binned contig file for gold:Gp0321292
INFO:root:Deleting binning data record: nmdc:48d899ebd094aee593c6708208ca8116 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:6b8ec2a34999b8d5bb82c5bf3d2803cf Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:33b26338b5894b4dca0daf5c9dec6293 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:91abd6a08e4f716262088a149fc960c4 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:341834b7e672bc279cf07a3168318850 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:30d4e46ddd1eec7105199d6f064fff32 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:db0c4aa40aac3ac47ce15f8dcec8afc9 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:2e696cfc5c4b7556a4e0dff9ce135105 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:2e586d329418b82f3fb0b9086175dfc7 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:1b3c3f86980647543ac47b69d5f608f9 Metagenome Bins metabat2 binned contig file for gold:Gp0321292
INFO:root:Deleting binning data record: nmdc:2c013ed05ffdd27d279a00041b6430bb Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:ce83d2cbe9b4e05dbf5353390d2daced Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:42b9bb22dcb400d8d9d4d05880e05eba Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:b5bf43e27d2fa401b5260d041a1916dd Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:6b864e582d41fb9ad92d5977ad56483a Metagenome Bins metabat2 binned contig file for gold:Gp0321292
INFO:root:Deleting binning data record: nmdc:5af3d674757335548f119d998f1fb52d Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:177f178fb4902681a138bebb04fc3aa6 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:f10e30cc1f0405a7a40ee6cc513832bc Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:f49f58e1f07848da7f292731ab6d1ed2 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:bebf1248410b13d815eb6150840d71b3 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:c692ed440f02d7d22af818a0291ff769 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:9c3a67b9067a7cb6e520e3ab5c72b802 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:e996e680515e4c5697df4029e421a97a Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:4535b051fc0855e18f1dab7318fe9716 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:587c678d589b548089ab2ee86efa3f02 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:2a505589e0e67b28edef97f83579c764 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:9dbf51aaea86e19a81a42a66d83b38b5 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:b2e90be0d4411cdd3073328491a12a17 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:dfb1f74d03d023edfbafaea2c5d834c5 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:a2e4fbd055324159e9b81dd42ef13d53 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:23b5658d58f9fb8cee15c11f604adc77 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:e7999b91ffc9aadd32bd150a93f86d63 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:3de2cf212c37502aeadd8a4f0fc99117 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:c698faa134584cacfc9af3f08c678d01 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:cdfb929223308985f33694121bdec4f0 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:46b6d5d1298aa842f245211218fb43a1 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:830e3bdd87b136d3123887808d9d20ca Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:b3c73825a77d2d0d7088e63e3bfb95c8 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:e724813fc413f7a9bbccae2fefea7281 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:bf0ce2c824498be3b9266fb0a43bc6c1 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:5f0bf87b9c1dce73e02b660bbae470ba Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:668192b3c337b82048d80e3cb138900d Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:c8c135eda230a9270abe1f0d4b31e219 Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:0f4df6da0d73e90244f3309903cc52ff Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:0ed9fab34e3bf482aa33b3ce3c2a2539 Metagenome Bins metabat2 binned contig file for gold:Gp0321296
INFO:root:Deleting binning data record: nmdc:19d72c01e8d59e9f1d4ddc129a08eeea Metagenome Bins metabat2 binned contig file for gold:Gp0321296
INFO:root:Deleting binning data record: nmdc:afa2232e52f1f1016f2af48d45db0d0f Metagenome Bins metabat2 binned contig file for gold:Gp0321295
INFO:root:Deleting binning data record: nmdc:c6f09df6589e0e4c49376fa73c61a86a Metagenome Bins metabat2 binned contig file for gold:Gp0321296
INFO:root:Deleting binning data record: nmdc:470361585fb7fd945153a87a267419da Metagenome Bins metabat2 binned contig file for gold:Gp0321296
INFO:root:Deleting binning data record: nmdc:c45f90a618c9935ada5bae23853bdd51 Metagenome Bins metabat2 binned contig file for gold:Gp0321296
INFO:root:Deleting binning data record: nmdc:3fbd563747f82c399a2f96a116febd93 Metagenome Bins metabat2 binned contig file for gold:Gp0321296
INFO:root:Deleting binning data record: nmdc:2f6d3d2780b556ff3cda6f10f86506da Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:067ac466c787fae9f27b415d86eab068 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:314ab517cda4086c30b4ed9bd8d7f789 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:c04489066cbc4c36c2289a0db3f0c375 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:10b84b60e4b68daf6493060321ce85d4 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:60f4d4ef9e13d6622f3a1ea2d45c1b3b Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:3eb24c88d35b0bcdec43a0ce3ab75ad5 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:40ac49576da44b0e2d9d13c0595fa67f Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:9c71f524328c5f8c592d227e67c85eb3 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:d7d8e3102a04a91db25fc499c707fb3c Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:d41ab0fb00fddb621147079d15ea2105 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:5c98801f996709605648bdb1f5b918f8 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:32fa41df546bb1968fa3496a210d8d6c Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:154cbdd26c8267699c33d3fef3f3b6b5 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:e736da5d33f6d8afe663bf2b4ca5b60f Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:6424b02309962bc8274a80134292e1fa Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:f9759967331adaea7820ea315fd29004 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:1ae02cce36d6c46b963f1a01a487ac96 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:f2673c7fc8bab530ff91af80d093b270 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:8135ba4d780efa4d9be6042a56bde68b Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:ed7e3355f2d385c00e7dc2d22e31ddf2 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:0458465d9fe277951cbfe69d0d7219f6 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:47a8d4ad8c9c5aff694b953bc34fb761 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:1b93855e01e2552c84f09597c2db7500 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:7bf7f77a0ba259bfdcc6c23684fd8095 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:085b39469dbe35ab017c25dd62105d29 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:52dc6ebe827168793f6cad9d4e29b165 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:e4aac42f12125a9f2c5ba08930c1f0b8 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:4afc8f2f82419bc0e41a6c972cf0a97f Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:c87b1db7309b9c66130f3e0fcd128ffd Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:434a08b621d76de4339a3b03fbc9d0d7 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:f50ad27768572e768b6efe9a5f0279b1 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:20125c41834addd5ffcf40b5e8cffe2e Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:8695a6d4978cf0e122eefab69a303779 Metagenome Bins metabat2 binned contig file for gold:Gp0321297
INFO:root:Deleting binning data record: nmdc:65937d0bfa2680cb341ed6d211cad8d3 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:b33e0161c02fccd790c37454701d2ee1 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:c571ef36d9b915a81b3c56b5120b54e0 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:bd58a21f5ea9dd933b898f2a6d532276 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:c8963cc541a9bdf6786cf1d23c304f3f Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:6bf42554a2c573a951f950649835a2ab Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:7eaa389a4c9b8496f37a7b9d44db1464 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:fe8e32cb00725c59778bb515be6bf750 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:03222da9014ab0578790f2f4d4391fbd Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:924a73ea9001d6df2e8ca6a62b69b655 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:d0db68bbd30b22ab1844d333fdfc40db Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:cc82ef26f2d77945962e56a3ef206ede Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:b39a8f8ca533ee6eeb147dc5b2e6b043 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:d6bbe6a073c7e5139a5821a8f7f56398 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:21656f3b9172e601ba108081f900f38a Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:8376b8aafb12e2690568ff990dfa5582 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:ceff0d4df3cff91a49ab2230271bea99 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:d4da3d5ee0ad97dbc388ce77c258089c Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:a109ae209bc42ce2f8aef41ca11915fd Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:e8f5a03ff83b9f7dd004d442ca99e6d4 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:9b124dcba72fc83972eb8b380026db78 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:e5de5127da7ca161f62aeb9014176682 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:c273f84c8bc513fac344edd48119355e Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:9dac23ecd8bb8d9fc3807a3a4541c220 Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:3b8c1ba54fcdaa07d361cba1e006003b Metagenome Bins metabat2 binned contig file for gold:Gp0321298
INFO:root:Deleting binning data record: nmdc:aaf0600cff6d29d30571c63a906bfab8 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:83ffb90946f3e99471a6f0d289c6f11b Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:20ea2e3716a40fc64e34632e5784ccee Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:a644211ca17eb2941a1bea512c81d63e Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:1de9b28d17c41e2d56e7fcbaa15c1aad Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:43a17a71d28e78446a587c1c9788c2d7 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:fbf32637fa23cfed0b56c987315c357f Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:18a38b40a7b32da7d0ad7e6c377b10d9 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:c08de143aa97c6f290315396af9930ea Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:391e7b6d3c3d06128b86c76870921674 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:be94ee4925bf3e58a4a9f7e23f1404bf Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:bc8e4b4e4d76e77a2b0d64a94593742b Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:93e0124082a637993f3364ca1badf373 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:a90700d202d3fc3754d6dc1a1d0c6e35 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:1e14b88e86e23c726434e67ff29503b7 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:72b657506212e8c57e929c0f439659d3 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:f58afb8780ae78a4d4f71c1dbe1f4e86 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:e0eee92dba61349047755dcd96808201 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:bf7e7a44c5976493a5087875d79fa275 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:894a35943cbb0d46195ae515d7b4aed0 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:b20f869a4be49db8491a888971e4ff96 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:239953b00604d0aeee790a1da59300cd Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:6e6b86058ca7111719a83ff4eb3d853a Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:e1d8376534ac8d6bf4d7b0808ae5a8d7 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:52857d6615735344eb3c724a6b44e7ed Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:2380e0d7400c9ee6ef44d6513e34a753 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:ef562e8f5c9577247b48e912294b82b2 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:ecdd2aa702b4254fd92d26ab98066296 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:0000ab11deb681955e6da3eb0cd2837d Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:b6b3b431f6779a0202e03f9db4f69388 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:718dffd148aa0c8abf026f9e2039bbd0 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:75d757c257d418762c0fb9f873d5bdc4 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:7ee8161d50b0512da3000b5d67e7610d Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:8a61606b2d652bed93a29aa2a75a78d6 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
INFO:root:Deleting binning data record: nmdc:564d97551a0773787c6b82752dfe0f68 Metagenome Bins metabat2 binned contig file for gold:Gp0321299
